32.14,0.57,1.2,29.7,77.5,0.22,0.0
26.56,1.11,1.3,20.2,55.8,0.04,0.0
24.39,0.75,1.2,21.4,72.3,0.09,3.0
27.29,0.35,1.2,27.2,60.8,0.09,2.0
21.27,0.4,1.0,23.7,39.5,0.06,-2.0
24.71,0.42,1.3,24.6,56.6,0.08,1.0
24.81,0.81,1.2,22.3,15.1,0.03,0.0
25.54,0.66,1.2,23.1,25.7,0.04,0.0
26.86,0.66,1.6,21.7,53.4,0.04,0.0
26.82,0.39,1.4,31.3,29.0,0.44,1.0
22.47,0.47,1.2,22.8,39.6,0.01,0.0
25.1,0.73,1.2,23.3,34.5,0.02,0.0
33.75,0.65,1.1,31.9,68.1,0.25,1.0
27.76,0.8,1.6,24.1,34.0,0.09,0.0
22.05,1.13,1.1,17.7,48.7,0.03,0.0
27.45,1.09,1.2,22.4,38.5,0.12,0.0
28.89,0.48,1.4,26.4,53.8,0.09,0.0
29.53,0.6,0.89,29.3,61.4,0.12,0.0
26.12,0.72,1.0,25.6,56.0,0.01,0.0
30.61,1.72,1.3,18.9,76.0,0.09,0.0
23.69,0.74,1.1,23.6,26.4,0.08,-1.0
24.49,0.7,1.1,23.2,59.3,0.15,0.0
19.58,0.38,1.1,21.3,35.4,0.09,0.0
27.42,1.29,1.5,19.3,51.0,0.07,-2.0
23.08,0.82,1.2,19.4,44.8,0.03,1.0
23.34,0.4,1.2,23.6,48.2,0.1,1.0
32.49,0.74,1.7,26.6,57.5,0.08,-1.0
24.66,0.87,1.1,22.0,26.0,0.12,1.0
26.84,0.77,1.0,28.4,38.7,0.0,0.0
26.56,1.08,1.2,22.4,26.0,0.05,0.0
29.63,0.78,1.9,22.4,46.8,0.0,0.0
27.28,0.09,1.18,29.7,69.7,0.21,2.0
25.67,0.63,1.0,25.9,47.0,0.01,0.0
25.08,0.39,1.2,30.6,28.1,0.88,1.0
24.63,1.08,1.1,21.2,38.2,0.07,-1.0
26.27,0.6,1.9,23.2,54.4,0.37,1.0
25.89,0.69,1.2,23.7,43.7,0.02,0.0
26.52,0.53,1.5,24.7,55.7,0.02,1.0
29.41,0.6,0.89,29.5,53.1,0.0,1.0
25.34,0.64,1.3,23.1,54.8,0.1,-0.0
23.86,0.57,1.09,23.8,53.5,0.13,0.0
29.45,0.57,1.2,29.2,77.1,0.42,-1.0
24.56,0.61,1.2,23.5,42.1,0.03,0.0
29.96,1.88,1.3,18.2,59.7,0.04,-2.0
13.34,1.25,1.01,11.6,65.7,1.13,-3.0
27.87,0.52,0.89,28.4,55.6,0.03,1.0
21.51,0.64,1.2,24.0,46.1,1.54,1.0
23.34,0.4,1.09,24.3,45.9,0.01,1.0
25.17,0.52,1.1,25.1,44.0,0.12,1.0
28.52,0.79,1.2,26.1,34.6,0.1,-2.0
22.49,0.29,1.0,25.7,50.0,0.3,1.0
26.24,1.64,1.1,18.8,31.2,0.03,0.0
23.84,0.58,1.2,24.9,35.4,0.3,0.0
25.4,0.72,1.0,24.6,44.0,0.13,-1.0
25.98,0.5,1.2,24.8,73.2,0.06,1.0
25.95,0.36,1.74,23.2,56.0,0.1,1.0
27.53,0.5,1.5,26.8,34.3,0.05,1.0
25.4,0.72,1.0,29.8,51.0,0.7,0.0
24.1,0.72,1.0,23.7,55.0,0.01,0.0
28.25,0.96,1.01,25.6,58.8,0.01,1.0
27.48,1.0,1.4,23.0,25.4,0.01,0.0
24.59,0.64,1.22,23.1,34.6,0.13,1.0
19.63,0.59,1.0,20.1,50.9,0.02,-3.0
24.49,0.9,1.2,22.5,19.7,0.05,-1.0
25.93,1.06,1.01,23.7,65.2,0.26,0.0
29.28,0.46,1.1,29.2,76.2,0.28,1.0
24.74,0.41,1.3,24.2,58.9,0.11,0.0
35.54,1.05,1.4,29.2,80.7,0.28,-0.0
28.74,0.85,1.1,26.5,54.4,0.01,0.0
16.72,0.25,1.0,24.1,48.0,0.35,0.0
26.8,0.63,1.0,27.2,43.0,0.01,3.0
23.51,0.72,1.2,26.9,31.6,0.37,-1.0
23.64,1.44,1.3,15.2,25.9,0.01,0.0
21.57,0.87,1.0,19.1,55.2,0.0,-1.0
27.43,1.33,1.3,24.8,28.3,0.3,0.0
28.39,0.58,0.89,29.4,54.2,0.2,0.0
21.85,0.73,1.1,19.2,54.0,0.12,0.0
24.65,0.71,1.2,22.6,43.0,0.13,1.0
26.86,0.59,1.1,25.9,47.5,0.15,2.0
18.83,1.55,1.01,12.8,60.1,0.34,0.0
22.67,0.9,1.2,19.4,32.8,0.08,-3.0
27.64,1.15,1.2,22.9,42.4,0.15,3.0
22.88,0.98,1.2,21.3,29.6,0.25,-2.0
25.75,0.72,1.1,24.7,47.9,0.03,0.0
20.02,0.27,1.17,22.5,47.4,0.14,1.0
28.64,0.38,1.6,26.9,49.1,0.06,2.0
27.82,0.38,1.2,28.7,75.4,0.42,1.0
25.09,0.75,1.2,23.1,22.5,0.08,0.0
21.79,0.63,1.2,20.0,70.5,0.07,-1.0
23.8,0.52,1.3,23.4,37.3,0.03,1.0
25.2,0.87,1.1,24.2,25.4,0.04,0.0
22.01,0.52,1.2,24.1,27.5,0.06,-2.0
17.41,0.56,1.2,18.0,60.0,0.23,0.0
23.07,0.44,1.19,22.8,48.4,0.05,-1.0
29.45,1.51,1.2,22.4,34.8,0.1,1.0
28.31,0.54,1.6,23.3,46.4,0.12,0.0
25.28,0.67,1.0,25.1,41.0,0.02,2.0
20.91,1.48,1.0,15.7,57.0,0.25,-2.0
22.49,0.49,1.0,24.6,60.9,0.22,0.0
24.38,0.62,1.09,23.4,54.4,0.1,-1.0
25.61,0.72,1.2,23.8,28.4,0.04,1.0
23.59,0.63,1.1,22.7,63.7,0.15,0.0
25.38,0.48,1.4,24.8,33.2,0.04,-2.0
29.15,0.58,1.6,25.7,46.6,0.01,1.0
27.61,0.72,1.0,27.5,49.0,0.19,2.0
25.45,0.66,1.3,23.5,20.6,0.0,0.0
22.97,0.6,1.0,23.2,51.0,0.1,0.0
25.44,0.33,1.04,27.7,81.1,0.31,-1.0
21.59,0.77,1.1,23.4,39.2,0.95,0.0
27.36,0.46,2.0,22.9,43.3,0.1,1.0
28.02,1.16,1.1,23.9,43.1,0.08,-1.0
26.26,0.72,1.0,25.2,64.0,0.1,-1.0
27.2,0.59,1.6,23.3,46.1,0.19,1.0
23.57,0.39,3.8,24.5,14.3,2.19,0.0
21.4,0.51,1.19,21.2,50.2,0.07,2.0
24.78,0.41,1.47,22.8,66.0,0.11,-1.0
30.2,0.67,1.0,28.8,65.0,0.05,0.0
28.95,0.62,1.2,27.3,44.5,0.15,2.0
26.01,0.97,1.32,21.0,48.0,0.06,1.0
25.11,0.5,1.2,24.6,72.6,0.17,-1.0
22.9,0.78,1.2,20.8,30.5,0.01,0.0
24.91,0.65,1.42,22.9,35.8,0.18,0.0
21.87,0.54,1.0,22.5,50.3,0.12,1.0
22.9,0.76,1.2,20.4,36.9,0.09,-1.0
21.92,0.38,1.2,22.8,35.5,0.06,2.0
30.58,1.15,1.2,24.9,63.9,0.05,1.0
28.06,0.63,1.5,27.1,31.0,0.09,2.0
21.15,0.47,1.2,22.1,31.8,0.07,2.0
24.09,0.6,1.2,23.9,41.1,0.06,0.0
24.55,1.11,1.1,21.9,31.8,0.11,-1.0
27.31,0.84,1.2,24.0,73.8,0.01,0.0
23.5,0.84,1.0,23.2,69.0,1.08,-2.0
26.49,0.7,1.0,26.8,46.0,0.06,-1.0
28.16,0.74,1.1,27.5,43.5,0.18,0.0
26.26,0.7,1.1,26.5,41.4,0.09,0.0
25.83,0.41,1.5,24.0,64.0,0.13,0.0
29.5,0.39,1.1,32.1,41.2,0.18,2.0
21.93,0.41,1.1,22.9,38.9,0.02,0.0
24.42,0.82,1.3,20.2,78.3,0.08,-0.0
32.04,0.49,1.4,34.3,49.4,0.65,2.0
24.28,0.94,1.0,22.2,39.1,0.06,0.0
24.24,0.57,1.3,23.4,36.7,0.06,2.0
24.17,0.63,1.2,25.0,24.5,0.1,0.0
24.16,0.77,1.1,24.1,23.7,0.05,0.0
25.78,0.87,1.3,22.5,20.8,0.03,0.0
26.02,0.61,1.2,25.0,39.0,0.1,-1.0
22.98,0.62,1.0,23.1,39.3,0.02,0.0
25.27,1.11,1.1,21.6,40.7,0.04,0.0
25.36,0.7,1.3,23.0,47.3,0.06,0.0
19.58,1.63,1.01,11.6,70.1,0.02,-2.0
28.44,0.67,1.1,28.7,67.1,0.51,0.0
26.71,0.62,1.0,27.1,41.0,0.15,0.0
25.23,0.58,1.2,23.9,54.9,0.23,0.0
24.75,0.66,1.3,23.8,23.8,0.09,0.0
21.91,0.63,1.3,20.4,39.6,0.1,0.0
28.22,0.69,1.2,27.9,45.6,0.0,1.0
26.9,0.75,1.1,24.7,61.2,0.09,-1.0
24.79,0.68,1.2,23.8,43.1,0.04,2.0
26.0,0.9,1.3,22.3,33.9,0.06,1.0
29.16,0.82,1.6,22.3,76.3,0.03,-1.0
29.46,0.05,0.94,31.4,67.6,0.13,1.0
21.36,0.37,1.2,21.9,57.2,0.12,0.0
28.64,0.58,1.5,23.3,24.3,0.22,3.0
25.27,0.63,1.3,24.0,42.7,0.04,-2.0
27.71,0.4,1.2,27.2,60.8,0.09,3.0
30.18,0.58,1.3,28.6,83.3,0.47,0.0
19.49,0.77,1.2,18.0,50.1,0.31,-3.0
18.57,1.04,0.89,16.8,27.0,0.09,-3.0
25.73,0.66,1.1,24.8,54.1,0.07,0.0
25.58,0.39,1.3,25.0,73.0,0.1,0.0
25.45,0.36,1.49,24.9,39.0,0.1,1.0
25.99,0.49,1.1,27.7,43.7,0.15,1.0
25.25,0.7,1.42,23.1,41.0,0.25,-1.0
23.13,1.59,1.01,16.4,49.2,0.02,0.0
23.05,0.6,1.2,21.6,60.5,0.09,0.0
26.49,0.68,1.3,23.8,26.5,0.06,1.0
26.86,0.23,1.2,27.0,74.2,0.1,0.0
25.8,0.64,1.1,24.7,49.0,0.03,-2.0
30.0,0.68,1.7,26.9,46.4,0.11,2.0
22.59,0.56,1.2,22.2,40.6,0.02,0.0
25.25,0.8,1.2,23.0,35.6,0.04,-1.0
24.04,1.7,1.2,13.8,54.7,0.09,-3.0
24.93,0.75,1.2,22.5,52.2,0.07,3.0
35.88,0.97,2.6,25.1,49.5,0.06,-2.0
29.51,0.35,1.26,30.0,66.8,0.27,0.0
22.81,0.71,1.3,21.3,33.5,0.07,-3.0
23.46,0.45,1.2,23.5,49.7,0.03,3.0
20.89,0.31,1.19,22.6,55.4,0.04,-2.0
28.36,0.68,1.3,25.7,62.8,0.12,0.0
26.62,0.62,1.44,23.4,57.0,0.15,-2.0
29.19,0.42,0.89,33.1,54.6,0.76,0.0
23.35,0.3,1.2,24.7,70.8,0.17,-1.0
24.03,0.63,1.2,22.6,40.8,0.03,0.0
27.12,0.39,1.1,30.2,42.4,0.26,2.0
27.32,0.73,1.6,21.8,50.8,0.08,1.0
29.05,0.72,1.0,29.6,36.0,0.01,1.0
23.39,0.7,1.1,22.9,39.8,0.02,0.0
26.62,0.51,1.33,26.9,56.0,0.26,-1.0
26.8,0.39,1.2,31.4,28.3,0.61,0.0
24.64,0.79,1.09,22.3,38.1,0.08,0.0
23.68,0.63,1.1,23.3,29.6,0.05,1.0
20.22,0.74,1.2,18.5,69.0,0.21,0.0
23.46,0.57,1.2,23.1,35.1,0.06,0.0
25.69,0.68,1.2,23.9,43.0,0.03,0.0
27.86,1.04,1.3,22.3,78.5,0.03,0.0
18.83,1.63,0.89,12.8,65.7,0.31,-3.0
22.4,0.56,1.1,22.0,61.8,0.13,-0.0
22.96,0.92,1.4,18.2,55.6,0.15,0.0
22.69,0.77,1.1,24.1,37.2,0.73,0.0
24.48,0.31,1.6,27.7,47.9,0.6,0.0
17.66,1.04,1.01,17.0,34.4,0.54,0.0
28.26,0.55,1.1,28.8,60.7,0.02,1.0
25.47,0.86,1.2,23.9,29.8,0.07,2.0
29.3,1.24,1.1,24.9,42.5,0.05,-1.0
25.24,0.66,1.0,25.3,53.0,0.02,-1.0
23.49,0.6,1.2,22.6,37.3,0.03,-0.0
30.87,1.39,1.2,26.0,23.8,0.05,1.0
26.35,0.98,1.2,22.5,40.8,0.04,0.0
31.71,0.42,2.6,25.3,42.6,0.06,2.0
26.67,0.39,1.71,24.0,50.0,0.07,2.0
29.14,0.39,1.0,31.0,35.0,0.0,-2.0
26.1,0.46,1.2,26.1,40.8,0.03,0.0
25.18,0.45,1.72,22.0,45.6,0.08,1.0
22.92,0.38,1.2,24.3,48.4,0.01,2.0
23.69,0.3,1.2,24.6,72.6,0.12,-1.0
21.14,0.31,1.19,22.4,61.0,0.08,0.0
25.17,0.81,1.2,22.4,30.8,0.05,1.0
30.8,0.38,1.2,29.9,72.4,0.21,0.0
25.03,0.68,1.4,22.5,20.8,0.03,0.0
24.14,0.6,1.2,23.1,46.5,0.09,1.0
23.66,0.62,1.2,22.0,47.9,0.02,0.0
24.41,0.53,1.26,24.1,45.0,0.17,2.0
27.15,0.73,1.4,22.0,59.2,0.1,1.0
30.66,0.68,1.6,25.2,64.1,0.09,3.0
31.37,0.68,1.0,32.1,37.0,0.15,-1.0
27.64,0.62,1.4,25.7,48.0,0.14,2.0
20.89,0.72,1.0,22.1,28.0,0.05,0.0
26.77,0.98,1.2,22.9,45.8,0.08,1.0
29.59,0.81,1.4,27.1,47.2,0.24,1.0
20.43,0.46,1.0,21.7,59.0,0.05,-1.0
23.99,0.69,1.42,22.9,43.8,0.38,-0.0
23.19,0.86,1.0,21.6,67.2,0.14,-1.0
24.77,0.63,1.2,23.8,43.1,0.03,-3.0
17.94,0.73,0.77,19.5,13.4,0.18,0.0
23.77,0.41,1.37,23.6,31.1,0.17,-0.0
23.25,0.59,1.06,23.5,65.5,0.08,-0.0
25.6,0.97,1.1,22.5,21.0,0.04,1.0
23.0,0.65,1.5,18.4,60.0,0.08,-1.0
22.1,0.5,1.2,25.9,66.7,1.42,0.0
26.06,0.8,1.1,25.0,30.1,0.06,-1.0
31.51,0.71,1.1,30.3,72.1,0.45,1.0
28.9,0.7,1.0,28.8,40.0,0.01,0.0
31.32,0.58,0.89,34.8,50.8,1.17,2.0
29.37,0.87,1.1,28.1,46.0,0.23,-1.0
23.21,0.48,1.2,23.5,52.1,0.01,0.0
27.83,0.55,1.3,25.2,73.6,0.06,1.0
24.86,0.59,1.2,24.1,51.9,0.02,-1.0
32.37,0.67,1.1,29.8,68.2,0.12,1.0
24.08,0.67,1.51,21.1,48.0,0.2,-1.0
24.35,0.75,1.2,21.9,53.2,0.09,1.0
23.37,0.62,1.3,22.8,30.7,0.06,0.0
25.6,0.78,1.2,23.9,27.8,0.09,1.0
30.23,0.93,1.3,22.6,68.4,0.11,0.0
24.55,0.54,1.55,22.1,54.7,0.17,-1.0
25.7,0.97,1.11,22.9,27.0,0.07,2.0
22.22,0.35,1.19,23.9,41.0,0.04,1.0
26.98,0.7,1.0,25.3,42.0,0.11,-1.0
23.11,0.75,1.0,22.4,40.8,0.05,1.0
24.42,0.64,1.4,22.5,21.6,0.11,-1.0
22.28,0.84,1.2,22.6,30.2,0.05,-3.0
22.68,0.42,1.09,24.4,31.8,0.01,0.0
32.1,0.68,1.0,33.4,58.0,0.53,2.0
24.29,0.55,1.3,23.4,36.7,0.02,0.0
22.65,0.77,1.2,20.5,62.6,0.21,0.0
28.8,0.68,1.0,29.2,38.0,0.01,1.0
27.72,1.13,1.2,23.2,24.0,0.06,-1.0
27.17,1.08,1.2,23.8,19.8,0.0,1.0
18.27,1.04,0.77,16.2,67.7,0.03,-3.0
27.18,0.65,1.58,23.4,41.0,0.1,0.0
23.02,0.48,1.1,24.1,36.8,0.01,1.0
28.88,1.34,1.2,22.8,31.7,0.02,0.0
25.47,0.75,1.0,25.1,46.0,0.02,0.0
28.38,0.39,1.1,32.0,31.3,0.21,2.0
25.04,0.84,1.2,22.4,42.3,0.04,0.0
30.54,0.16,1.2,30.3,70.5,0.12,3.0
24.58,0.78,1.3,22.1,29.1,0.05,0.0
26.31,0.55,1.1,26.7,46.4,0.04,3.0
26.0,0.62,1.0,25.4,54.0,0.09,0.0
28.49,0.4,1.2,28.8,60.6,0.18,0.0
22.54,0.69,1.5,22.1,45.1,0.54,-3.0
23.97,0.75,1.2,21.6,60.4,0.12,1.0
26.05,0.67,1.4,21.0,25.7,0.09,0.0
26.91,0.7,1.0,26.9,39.0,0.04,2.0
24.61,0.75,1.2,21.6,71.8,0.1,1.0
27.53,0.71,1.1,27.7,43.7,0.15,0.0
27.93,0.7,1.3,24.9,67.7,0.23,-2.0
30.36,1.61,1.4,20.8,26.5,0.03,0.0
27.31,0.63,1.1,28.0,69.9,0.51,-2.0
28.14,0.58,1.3,26.4,42.6,0.06,0.0
26.65,0.68,1.6,23.9,39.9,0.04,-1.0
25.3,0.53,1.2,24.4,30.4,0.05,2.0
28.66,0.33,1.6,25.2,83.0,0.0,-1.0
26.88,0.62,1.3,24.4,54.9,0.01,2.0
25.67,0.31,0.89,29.6,15.2,0.24,0.0
21.36,0.5,1.1,21.7,54.0,0.24,0.0
26.9,0.77,1.13,24.7,54.2,0.0,0.0
28.28,0.61,1.46,25.7,55.5,0.18,0.0
26.18,0.72,1.0,25.6,49.0,0.08,2.0
24.55,0.5,1.0,25.7,59.5,0.17,0.0
27.84,0.58,2.6,16.0,58.8,0.08,0.0
33.87,0.43,1.1,32.3,67.5,0.15,2.0
27.81,0.97,1.0,29.9,34.0,1.0,-1.0
26.6,0.63,1.34,23.6,63.0,0.1,-1.0
22.43,0.52,1.2,21.4,55.8,0.0,0.0
31.45,1.56,1.3,24.6,24.0,0.01,1.0
25.06,0.72,1.2,23.0,38.3,0.05,2.0
25.43,0.8,1.2,23.3,41.5,0.08,-1.0
23.02,0.54,1.0,23.9,28.8,0.02,0.0
21.69,0.3,1.2,23.6,40.0,0.07,1.0
25.46,0.72,1.0,25.1,44.0,0.01,2.0
25.86,0.62,1.0,29.7,58.0,0.14,0.0
25.77,0.62,1.6,22.0,42.7,0.01,2.0
28.41,0.24,0.89,29.8,70.8,0.12,0.0
28.53,0.58,1.2,27.5,51.4,0.14,0.0
25.13,0.63,1.0,25.3,54.0,0.02,-1.0
26.19,0.68,1.0,25.4,49.0,0.13,2.0
21.97,0.36,1.24,22.4,59.0,0.1,-2.0
25.85,0.13,1.06,28.0,73.2,0.11,-1.0
29.38,0.52,1.01,30.3,29.4,0.03,1.0
17.76,1.8,1.01,7.7,56.5,0.05,-3.0
19.68,0.47,1.12,20.9,41.5,0.25,-1.0
24.33,0.42,1.4,24.2,29.0,0.03,3.0
20.7,0.54,1.1,23.4,31.3,0.47,-2.0
23.64,0.6,1.2,21.0,42.6,0.01,-2.0
29.21,0.4,1.2,28.9,58.9,0.14,1.0
23.74,0.62,1.2,24.4,44.3,0.08,-1.0
24.2,0.68,1.0,27.3,44.0,1.36,1.0
32.7,0.6,1.13,30.7,62.7,0.12,3.0
27.32,0.71,1.1,26.3,40.7,0.03,0.0
30.93,0.39,1.4,31.5,36.5,0.0,2.0
23.44,0.36,1.0,24.8,68.2,0.1,0.0
26.16,1.0,1.2,22.4,25.0,0.04,1.0
28.78,1.33,1.2,22.6,23.0,0.03,2.0
25.37,0.68,1.3,23.3,51.4,0.01,-1.0
20.05,0.35,1.19,21.6,39.7,0.07,1.0
25.68,0.57,1.1,25.8,44.6,0.0,0.0
20.14,0.69,1.2,19.4,36.1,0.21,-2.0
24.65,1.29,1.2,17.6,59.8,0.1,-3.0
24.43,0.49,1.2,25.0,52.3,0.21,0.0
24.24,0.74,1.0,23.8,29.6,0.06,-1.0
27.27,0.68,1.0,26.8,50.0,0.18,0.0
24.69,0.58,1.1,26.0,50.6,0.1,0.0
23.72,0.6,1.14,23.0,58.0,0.13,-2.0
23.75,0.72,1.2,22.4,25.8,0.02,1.0
22.36,0.46,1.1,25.1,46.3,0.29,0.0
21.78,0.4,1.2,22.2,59.6,0.14,1.0
26.24,0.68,1.2,25.2,31.2,0.06,2.0
26.57,0.74,1.11,24.6,45.0,0.01,0.0
27.14,0.83,1.2,23.3,47.1,0.12,2.0
24.66,0.68,1.0,25.6,45.0,0.34,-1.0
26.33,1.0,1.1,23.1,22.5,0.08,0.0
25.65,0.71,1.2,26.1,49.3,0.4,1.0
28.53,0.44,1.1,28.8,34.3,0.1,2.0
29.02,0.17,1.39,28.3,78.0,0.15,-1.0
24.16,0.89,1.0,22.6,35.0,0.07,2.0
30.61,1.42,1.2,23.2,56.5,0.07,-3.0
31.4,0.73,1.9,24.0,45.9,0.05,0.0
26.08,1.03,1.3,20.7,35.0,0.1,0.0
28.25,0.55,1.3,26.5,53.0,0.02,0.0
28.1,1.16,1.2,22.1,60.7,0.09,0.0
25.27,1.3,1.2,20.7,29.9,0.29,-1.0
22.2,0.55,1.0,22.6,55.6,0.1,0.0
31.06,0.51,2.5,23.0,44.8,0.05,1.0
23.01,0.68,1.0,22.7,50.1,0.06,0.0
25.15,0.73,1.2,22.6,46.5,0.0,-1.0
24.05,0.53,1.37,23.6,52.3,0.21,-0.0
24.45,0.68,1.0,24.9,38.0,0.06,0.0
27.08,0.68,1.0,27.1,41.0,0.15,-1.0
25.76,0.68,1.2,26.8,45.7,0.11,1.0
22.05,0.35,1.0,23.6,43.6,0.13,0.0
24.67,0.55,1.3,22.9,42.3,0.06,0.0
26.92,0.78,1.6,22.0,33.6,0.04,0.0
21.47,0.49,1.0,22.4,57.2,0.07,0.0
26.02,1.42,1.4,16.3,37.7,0.05,0.0
21.92,0.72,1.1,21.2,40.4,0.07,0.0
25.13,0.48,1.2,25.0,50.4,0.0,1.0
25.9,0.57,1.6,23.7,28.3,0.08,1.0
18.33,1.8,0.77,10.4,48.8,0.04,-3.0
24.85,0.62,1.0,24.5,50.0,0.02,0.0
26.47,0.67,1.3,23.2,40.2,0.1,-1.0
25.42,0.96,1.2,23.7,26.2,0.09,2.0
21.21,0.58,1.2,19.7,42.8,0.02,0.0
28.71,0.6,1.3,26.4,58.2,0.05,0.0
25.78,0.7,1.1,26.2,41.9,0.07,0.0
26.5,0.68,1.0,26.6,41.0,0.02,-3.0
24.85,0.75,1.3,21.2,59.8,0.08,-0.0
26.08,0.87,1.2,21.0,27.2,0.09,0.0
18.03,0.61,1.2,21.7,53.9,2.7,0.0
24.77,0.9,1.2,23.3,28.2,0.03,2.0
26.78,0.78,1.1,23.7,79.7,0.09,0.0
22.99,0.83,1.2,20.0,31.0,0.11,-1.0
24.7,0.5,1.2,25.7,59.5,0.28,0.0
23.85,0.59,1.01,23.7,60.0,0.03,0.0
29.84,0.47,1.1,32.3,45.0,0.3,2.0
26.34,0.63,1.2,25.7,37.4,0.01,2.0
33.75,0.68,2.6,23.7,57.5,0.06,2.0
23.54,0.63,1.1,23.1,52.0,0.02,0.0
24.38,0.75,1.5,19.9,20.8,0.03,-1.0
37.48,0.55,1.7,37.0,39.4,0.13,3.0
26.42,0.54,1.5,24.3,32.2,0.02,0.0
24.7,0.78,1.1,23.4,27.2,0.09,1.0
24.07,0.63,1.5,20.2,42.0,0.01,0.0
25.09,0.49,1.32,25.0,60.0,0.24,-1.0
25.81,0.8,1.4,24.3,22.4,0.21,0.0
27.52,0.72,1.0,26.6,43.0,0.06,-1.0
25.38,0.96,1.1,24.2,29.4,0.15,1.0
23.28,0.5,1.0,24.1,69.7,0.09,0.0
21.77,0.59,1.11,21.9,54.9,0.14,-0.0
26.74,0.96,1.3,22.6,35.7,0.04,1.0
23.79,0.99,1.0,21.3,35.8,0.07,0.0
25.52,0.72,1.0,25.0,53.0,0.01,-1.0
24.15,0.75,1.2,21.6,50.3,0.07,-2.0
22.29,0.31,0.99,24.2,62.6,0.01,2.0
27.4,1.16,1.3,20.8,51.0,0.08,0.0
24.47,1.0,1.0,23.0,28.7,0.06,0.0
23.96,0.48,1.2,23.7,52.4,0.01,0.0
28.19,0.72,1.0,27.7,52.0,0.08,1.0
27.15,0.84,1.0,26.3,45.0,0.19,1.0
30.43,0.22,1.0,31.7,71.7,0.22,0.0
28.77,0.39,1.2,32.3,45.8,0.41,1.0
24.51,0.56,1.2,23.6,25.7,0.35,3.0
22.43,0.4,1.1,23.6,52.0,0.04,0.0
25.96,0.72,1.0,26.5,42.0,0.01,-1.0
26.53,0.94,1.3,22.5,35.4,0.02,1.0
22.15,0.41,1.27,22.3,41.3,0.16,-1.0
28.29,1.24,1.01,25.1,34.0,0.01,0.0
25.71,0.64,1.3,23.8,53.8,0.05,1.0
20.18,0.78,1.19,19.4,35.6,0.4,-3.0
30.4,0.65,1.1,28.6,60.1,0.12,0.0
24.05,0.62,1.2,23.9,29.4,0.04,-1.0
19.78,0.51,1.0,22.3,54.5,0.39,0.0
33.81,0.44,2.6,26.6,48.9,0.06,1.0
22.5,0.51,1.2,22.5,30.5,0.05,0.0
31.4,1.45,0.8,27.8,65.0,0.27,0.0
24.93,0.75,1.2,22.5,52.2,0.07,3.0
28.45,0.7,1.0,28.4,43.0,0.0,0.0
25.34,0.89,1.2,22.4,31.0,0.1,-1.0
27.95,1.44,1.1,22.2,45.5,0.12,0.0
30.4,1.28,1.88,18.3,51.3,0.04,-2.0
25.4,0.82,1.34,21.1,59.7,0.07,-0.0
26.99,0.48,1.3,23.6,25.7,0.05,2.0
26.93,0.5,1.2,26.4,66.4,0.18,0.0
25.73,0.84,1.3,20.8,84.0,0.09,0.0
24.56,0.39,1.2,29.5,27.5,0.61,1.0
23.13,0.62,1.3,21.0,32.3,0.03,-3.0
26.86,0.4,1.2,29.2,63.6,0.46,0.0
30.47,1.66,1.3,21.8,32.6,0.06,0.0
23.75,0.66,1.0,24.0,34.5,0.06,2.0
24.42,0.75,1.2,22.3,57.2,0.16,0.0
22.28,0.57,1.14,22.4,40.0,0.18,0.0
23.99,0.58,1.4,20.6,27.9,0.04,1.0
29.87,0.31,1.0,30.6,74.6,0.18,0.0
24.9,0.71,1.3,21.6,56.5,0.09,-0.0
25.99,0.95,1.2,22.8,29.9,0.01,0.0
26.66,0.68,1.2,31.2,45.1,0.06,0.0
26.71,0.77,1.1,24.6,50.1,0.09,0.0
25.55,0.66,1.0,26.3,41.0,0.02,0.0
25.56,1.11,1.2,21.2,43.9,0.04,0.0
25.57,0.63,1.06,26.5,53.2,0.27,0.0
24.24,0.64,1.3,24.8,23.9,0.38,0.0
25.85,0.63,1.39,24.6,33.8,0.22,1.0
27.79,0.68,1.0,28.2,42.0,0.01,1.0
27.27,0.68,1.2,25.0,45.7,0.08,1.0
31.24,0.52,1.13,33.5,46.8,0.38,3.0
26.74,0.58,1.6,23.7,46.1,0.01,2.0
33.8,0.34,1.59,31.1,69.2,0.19,1.0
34.67,0.9,1.0,31.6,66.0,0.15,3.0
28.94,0.57,1.4,27.2,49.1,0.29,1.0
23.09,1.01,1.0,20.7,28.5,0.06,0.0
26.3,0.96,1.25,23.0,40.4,0.19,2.0
28.89,0.7,2.0,22.7,20.4,0.02,3.0
27.76,0.67,1.1,27.1,43.1,0.15,0.0
27.65,0.44,1.5,27.3,28.9,0.02,0.0
36.53,0.98,1.88,34.6,23.0,0.06,1.0
30.14,0.68,1.0,32.1,23.0,0.15,3.0
26.27,0.55,1.28,27.4,54.6,0.37,0.0
23.42,0.59,1.0,23.9,39.9,0.09,0.0
24.12,0.46,1.1,24.6,59.6,0.07,0.0
24.31,0.62,1.0,25.4,47.0,0.25,-1.0
20.97,0.37,1.0,22.8,67.2,0.12,0.0
26.26,0.62,1.0,26.9,47.0,0.22,-1.0
29.52,0.85,1.2,26.1,44.9,0.06,0.0
29.65,1.82,1.3,21.9,31.8,0.08,0.0
25.46,0.78,1.4,21.0,54.5,0.09,-1.0
28.73,1.16,1.3,22.7,44.9,0.05,-1.0
